survey_id,dataset,variable,var_raw,var_label_raw,analysis,notes
SLE2010MICS,mn,cluster,hh1,cluster number,,
GIN2016MICS,mn,cluster,hh1,cluster number,,
GNB2018MICS,mn,cluster,hh1,cluster number,,
GNB2014MICS,mn,cluster,hh1,cluster number,,
CAF2006MICS,mn,cluster,hh1,cluster number,,
CAF2010MICS,mn,cluster,hh1,cluster number,,
CAF2018MICS,mn,cluster,hh1,cluster number,,
SSD2010MICS,mn,cluster,hh1,cluster number,,
ZWE2009MICS,mn,hh_number,wm2,household number,,
ZWE2014MICS,mn,hh_number,wm2,household number,,
ZWE2019MICS,mn,hh_number,wm2,household number,,
SWZ2000MICS,mn,hh_number,wihhno,household number,,
SWZ2010MICS,mn,hh_number,wm2,household number,,
SWZ2014MICS,mn,hh_number,wm2,household number,,
LSO2018MICS,mn,hh_number,wm2,household number,,
MOZ2008MICS,mn,hh_number,hh2,household number,,
MWI2006MICS,mn,hh_number,wm2,household number,,
MWI2013MICS,mn,hh_number,wm2,household number,,
MWI2019MICS,mn,hh_number,wm2,household number,,
NGA2016MICS,mn,hh_number,hh2,household number,,
BDI2005MICS,mn,hh_number,hh2,household number,,
BFA2006MICS,mn,hh_number,hh2,household number,,
CIV2000MICS,mn,hh_number,wihhno,household number,,
CIV2006MICS,mn,hh_number,hh2,household number,,
CMR2000MICS,mn,hh_number,wihhno,household number,,
CMR2006MICS,mn,hh_number,hh2,household number,,
CMR2014MICS,mn,hh_number,wm2,household number,,
COD2017MICS,mn,hh_number,hh2,household number,,
KEN2009MICS,mn,hh_number,hh2,household number,,
KEN2011MICS,mn,hh_number,hh2,household number,,
NGA2007MICS,mn,hh_number,hh2,household number,,
NGA2011MICS,mn,hh_number,hh2,household number,,
TGO2010MICS,mn,hh_number,hh2,household number,,
TGO2006MICS,mn,hh_number,hh2,household number,,
TGO2017MICS,mn,hh_number,hh2,household number,,
GMB2005MICS,mn,hh_number,hh2,household number,,
GMB2010MICS,mn,hh_number,hh2,household number,,
GMB2018MICS,mn,hh_number,hh2,household number,,
MLI2009MICS,mn,hh_number,hh2,household number,,
MLI2015MICS,mn,hh_number,hh2,household number,,
COG2014MICS,mn,hh_number,hh2,household number,,
TCD2010MICS,mn,hh_number,hh2,household number,,
TCD2019MICS,mn,hh_number,hh2,household number,,
BEN2014MICS,mn,hh_number,hh2,household number,,
SLE2017MICS,mn,hh_number,hh2,household number,,
SLE2010MICS,mn,hh_number,hh2,household number,,
GIN2016MICS,mn,hh_number,hh2,household number,,
GNB2018MICS,mn,hh_number,hh2,household number,,
GNB2014MICS,mn,hh_number,hh2,household number,,
CAF2006MICS,mn,hh_number,hh2,household number,,
CAF2010MICS,mn,hh_number,hh2,household number,,
CAF2018MICS,mn,hh_number,hh2,household number,,
SSD2010MICS,mn,hh_number,hh2,household number,,
ZWE2009MICS,mn,line_number,wm4,woman's line number,,
ZWE2014MICS,mn,line_number,wm4,woman's line number,,
ZWE2019MICS,mn,line_number,wm3,woman's line number,,
SWZ2000MICS,mn,line_number,wilnno,woman's line number,,
SWZ2010MICS,mn,line_number,wm4,woman's line number,,
SWZ2014MICS,mn,line_number,wm4,woman's line number,,
LSO2018MICS,mn,line_number,wm3,woman's line number,,
MOZ2008MICS,mn,line_number,ln,woman's line number,,
MWI2006MICS,mn,line_number,wm4,woman's line number,,
MWI2013MICS,mn,line_number,wm4,woman's line number,,
MWI2019MICS,mn,line_number,wm3,woman's line number,,
NGA2016MICS,mn,line_number,ln,woman's line number,,
BDI2005MICS,mn,line_number,wm4,woman's line number,,
BFA2006MICS,mn,line_number,wm4,woman's line number,,
CIV2000MICS,mn,line_number,wilnno,woman's line number,,
CIV2006MICS,mn,line_number,wm4,woman's line number,,
CMR2000MICS,mn,line_number,wilnno,woman's line number,,
CMR2006MICS,mn,line_number,ln,woman's line number,,
CMR2014MICS,mn,line_number,wm4,woman's line number,,
COD2017MICS,mn,line_number,wm3,woman's line number,,
KEN2009MICS,mn,line_number,ln,woman's line number,,
KEN2011MICS,mn,line_number,ln,woman's line number,,
NGA2007MICS,mn,line_number,wm4,woman's line number,,
NGA2011MICS,mn,line_number,ln,woman's line number,,
TGO2010MICS,mn,line_number,ln,woman's line number,,
TGO2006MICS,mn,line_number,wm4,woman's line number,,
TGO2017MICS,mn,line_number,ln,woman's line number,,
GMB2005MICS,mn,line_number,wm4,woman's line number,,
GMB2010MICS,mn,line_number,ln,woman's line number,,
GMB2018MICS,mn,line_number,ln,woman's line number,,
MLI2009MICS,mn,line_number,ln,woman's line number,,
MLI2015MICS,mn,line_number,ln,woman's line number,,
COG2014MICS,mn,line_number,ln,woman's line number,,
TCD2010MICS,mn,line_number,ln,woman's line number,,
TCD2019MICS,mn,line_number,ln,woman's line number,,
BEN2014MICS,mn,line_number,ln,woman's line number,,
SLE2017MICS,mn,line_number,ln,woman's line number,,
SLE2010MICS,mn,line_number,ln,woman's line number,,
GIN2016MICS,mn,line_number,ln,woman's line number,,
GNB2018MICS,mn,line_number,ln,woman's line number,,
GNB2014MICS,mn,line_number,ln,woman's line number,,
CAF2006MICS,mn,line_number,wm4,woman's line number,,
CAF2010MICS,mn,line_number,ln,woman's line number,,
CAF2018MICS,mn,line_number,ln,woman's line number,,
SSD2010MICS,mn,line_number,ln,woman's line number,,
ZWE2009MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
SWZ2000MICS,mn,doi,cmcdoi,date of interview women (cmc),,
MOZ2008MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
MWI2006MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
BDI2005MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
BFA2006MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
CIV2000MICS,mn,doi,cmcdoi,date of interview women (cmc),,
CIV2006MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
CMR2000MICS,mn,doi,cmcdoi,date of interview women (cmc),,
CMR2006MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
KEN2009MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
NGA2007MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
TGO2006MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
GMB2005MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
CAF2006MICS,mn,doi,cmcdoiw,date of interview women (cmc),,
ZWE2009MICS,mn,weight,wmweight,woman weight,,
ZWE2014MICS,mn,weight,wmweight,woman weight,,
ZWE2019MICS,mn,weight,wmweight,woman weight,,
SWZ2000MICS,mn,weight,wmweight,woman weight,,
SWZ2010MICS,mn,weight,wmweight,woman weight,,
SWZ2014MICS,mn,weight,wmweight,woman weight,,
LSO2018MICS,mn,weight,wmweight,woman weight,,
MOZ2008MICS,mn,weight,wmweight,woman weight,,
MWI2006MICS,mn,weight,wmweight,woman weight,,
MWI2013MICS,mn,weight,wmweight,woman weight,,
MWI2019MICS,mn,weight,wmweight,woman weight,,
NGA2016MICS,mn,weight,wmweight,woman weight,,
BDI2005MICS,mn,weight,wmweight,woman weight,,
BFA2006MICS,mn,weight,wmweight,woman weight,,
CIV2000MICS,mn,weight,wmweight,woman weight,,
CIV2006MICS,mn,weight,wmweight,woman weight,,
CMR2000MICS,mn,weight,wmweight,woman weight,,
CMR2006MICS,mn,weight,wmweight,woman weight,,
CMR2014MICS,mn,weight,wmweight,woman weight,,
COD2017MICS,mn,weight,wmweight,woman weight,,
KEN2009MICS,mn,weight,wmweight,woman weight,,
KEN2011MICS,mn,weight,wmweight,woman weight,,
NGA2007MICS,mn,weight,wmweight,woman weight,,
NGA2011MICS,mn,weight,wmweight,woman weight,,
TGO2010MICS,mn,weight,wmweight,woman weight,,
TGO2006MICS,mn,weight,wmweight,woman weight,,
TGO2017MICS,mn,weight,wmweight,woman weight,,
GMB2005MICS,mn,weight,wmweight,woman weight,,
GMB2010MICS,mn,weight,wmweight,woman weight,,
GMB2018MICS,mn,weight,wmweight,woman weight,,
MLI2009MICS,mn,weight,wmweight,woman weight,,
MLI2015MICS,mn,weight,wmweight,woman weight,,
COG2014MICS,mn,weight,wmweight,woman weight,,
TCD2010MICS,mn,weight,wmweight,woman weight,,
TCD2019MICS,mn,weight,wmweight,woman weight,,
BEN2014MICS,mn,weight,wmweight,woman weight,,
SLE2017MICS,mn,weight,wmweight,woman weight,,
SLE2010MICS,mn,weight,wmweight,woman weight,,
GIN2016MICS,mn,weight,wmweight,woman weight,,
GNB2018MICS,mn,weight,wmweight,woman weight,,
GNB2014MICS,mn,weight,wmweight,woman weight,,
CAF2006MICS,mn,weight,wmweight,woman weight,,
CAF2010MICS,mn,weight,wmweight,woman weight,,
CAF2018MICS,mn,weight,wmweight,woman weight,,
SSD2010MICS,mn,weight,wmweight,woman weight,,
ZWE2009MICS,mn,cluster,wm1,cluster number,,
ZWE2014MICS,mn,cluster,hh1,cluster number,,
ZWE2019MICS,mn,cluster,wm1,cluster number,,
SWZ2000MICS,mn,cluster,chclno,cluster number,,
SWZ2010MICS,mn,cluster,hh1,cluster number,,
SWZ2014MICS,mn,cluster,hh1,cluster number,,
LSO2018MICS,mn,cluster,wm1,cluster number,,
MOZ2008MICS,mn,cluster,memid,cluster number,,
MWI2006MICS,mn,cluster,wm1,cluster number,,
MWI2013MICS,mn,cluster,hh1,cluster number,,
MWI2019MICS,mn,cluster,hh1,cluster number,,
NGA2016MICS,mn,cluster,hh1,cluster number,,
BDI2005MICS,mn,cluster,hh1,cluster number,,
BFA2006MICS,mn,cluster,hh1,cluster number,,
CIV2000MICS,mn,cluster,chclno,cluster number,,
CIV2006MICS,mn,cluster,hh1,cluster number,,
CMR2000MICS,mn,cluster,chclno,cluster number,,
CMR2006MICS,mn,cluster,hh1,cluster number,,
CMR2014MICS,mn,cluster,hh1,cluster number,,
COD2017MICS,mn,cluster,hh1,cluster number,,
KEN2009MICS,mn,cluster,hh1,cluster number,,
KEN2011MICS,mn,cluster,hh1,cluster number,,
NGA2007MICS,mn,cluster,hh1,cluster number,,
NGA2011MICS,mn,cluster,hh1,cluster number,,
TGO2010MICS,mn,cluster,hh1,cluster number,,
TGO2006MICS,mn,cluster,hh1,cluster number,,
TGO2017MICS,mn,cluster,hh1,cluster number,,
GMB2005MICS,mn,cluster,hh1,cluster number,,
GMB2010MICS,mn,cluster,hh1,cluster number,,
GMB2018MICS,mn,cluster,hh1,cluster number,,
MLI2009MICS,mn,cluster,hh1,cluster number,,
MLI2015MICS,mn,cluster,hh1,cluster number,,
COG2014MICS,mn,cluster,hh1,cluster number,,
TCD2010MICS,mn,cluster,hh1,cluster number,,
TCD2019MICS,mn,cluster,hh1,cluster number,,
BEN2014MICS,mn,cluster,hh1,cluster number,,
SLE2017MICS,mn,cluster,hh1,cluster number,,
SLE2010MICS,mn,cluster,hh1,cluster number,,
GIN2016MICS,mn,cluster,hh1,cluster number,,
GNB2018MICS,mn,cluster,hh1,cluster number,,
GNB2014MICS,mn,cluster,hh1,cluster number,,
CAF2006MICS,mn,cluster,hh1,cluster number,,
CAF2010MICS,mn,cluster,hh1,cluster number,,
CAF2018MICS,mn,cluster,hh1,cluster number,,
SSD2010MICS,mn,cluster,hh1,cluster number,,
ZWE2009MICS,mn,hh_number,wm2,household number,,
ZWE2014MICS,mn,hh_number,hh2,household number,,
ZWE2019MICS,mn,hh_number,wm2,household number,,
SWZ2000MICS,mn,hh_number,chhhno,household number,,
SWZ2010MICS,mn,hh_number,hh2,household number,,
SWZ2014MICS,mn,hh_number,hh2,household number,,
LSO2018MICS,mn,hh_number,wm2,household number,,
MOZ2008MICS,mn,hh_number,memid,household number,,
MWI2006MICS,mn,hh_number,wm2,household number,,
MWI2013MICS,mn,hh_number,hh2,household number,,
MWI2019MICS,mn,hh_number,hh2,household number,,
NGA2016MICS,mn,hh_number,hh2,household number,,
BDI2005MICS,mn,hh_number,hh2,household number,,
BFA2006MICS,mn,hh_number,hh2,household number,,
CIV2000MICS,mn,hh_number,hid,household number,,
CIV2006MICS,mn,hh_number,hh2,household number,,
CMR2000MICS,mn,hh_number,hid,household number,,
CMR2006MICS,mn,hh_number,hh2,household number,,
CMR2014MICS,mn,hh_number,hh2,household number,,
COD2017MICS,mn,hh_number,hh2,household number,,
KEN2009MICS,mn,hh_number,hh2,household number,,
KEN2011MICS,mn,hh_number,hh2,household number,,
NGA2007MICS,mn,hh_number,hh2,household number,,
NGA2011MICS,mn,hh_number,hh2,household number,,
TGO2010MICS,mn,hh_number,hh2,household number,,
TGO2006MICS,mn,hh_number,hh2,household number,,
TGO2017MICS,mn,hh_number,hh2,household number,,
GMB2005MICS,mn,hh_number,hh2,household number,,
GMB2010MICS,mn,hh_number,hh2,household number,,
GMB2018MICS,mn,hh_number,hh2,household number,,
MLI2009MICS,mn,hh_number,hh2,household number,,
MLI2015MICS,mn,hh_number,hh2,household number,,
COG2014MICS,mn,hh_number,hh2,household number,,
TCD2010MICS,mn,hh_number,hh2,household number,,
TCD2019MICS,mn,hh_number,hh2,household number,,
BEN2014MICS,mn,hh_number,hh2,household number,,
SLE2017MICS,mn,hh_number,hh2,household number,,
SLE2010MICS,mn,hh_number,hh2,household number,,
GIN2016MICS,mn,hh_number,hh2,household number,,
GNB2018MICS,mn,hh_number,hh2,household number,,
GNB2014MICS,mn,hh_number,hh2,household number,,
CAF2006MICS,mn,hh_number,hh2,household number,,
CAF2010MICS,mn,hh_number,hh2,household number,,
CAF2018MICS,mn,hh_number,hh2,household number,,
SSD2010MICS,mn,hh_number,hh2,household number,,
ZWE2009MICS,mn,line_number,wm4,woman's line number,,
ZWE2014MICS,mn,line_number,ln,woman's line number,,
ZWE2019MICS,mn,line_number,wm3,woman's line number,,
SWZ2000MICS,mn,line_number,chctno,woman's line number,,
SWZ2010MICS,mn,line_number,ln,woman's line number,,
SWZ2014MICS,mn,line_number,ln,woman's line number,,
LSO2018MICS,mn,line_number,wm3,woman's line number,,
MOZ2008MICS,mn,line_number,memid,woman's line number,,
MWI2006MICS,mn,line_number,wm4,woman's line number,,
MWI2013MICS,mn,line_number,ln,woman's line number,,
MWI2019MICS,mn,line_number,ln,woman's line number,,
NGA2016MICS,mn,line_number,ln,woman's line number,,
BDI2005MICS,mn,line_number,uf6,woman's line number,,
BFA2006MICS,mn,line_number,uf6,woman's line number,,
CIV2000MICS,mn,line_number,chctno,woman's line number,,
CIV2006MICS,mn,line_number,uf6,woman's line number,,
CMR2000MICS,mn,line_number,chctno,woman's line number,,
CMR2006MICS,mn,line_number,uf6,woman's line number,,
CMR2014MICS,mn,line_number,ln,woman's line number,,
COD2017MICS,mn,line_number,wm3,woman's line number,,
KEN2009MICS,mn,line_number,ln,woman's line number,,
KEN2011MICS,mn,line_number,ln,woman's line number,,
NGA2007MICS,mn,line_number,uf6,woman's line number,,
NGA2011MICS,mn,line_number,uf6,woman's line number,,
TGO2010MICS,mn,line_number,uf6,woman's line number,,
TGO2006MICS,mn,line_number,uf6,woman's line number,,
TGO2017MICS,mn,line_number,uf4,woman's line number,,
GMB2005MICS,mn,line_number,uf6,woman's line number,,
GMB2010MICS,mn,line_number,uf6,woman's line number,,
GMB2018MICS,mn,line_number,uf4,woman's line number,,
MLI2009MICS,mn,line_number,uf6,woman's line number,,
MLI2015MICS,mn,line_number,uf6,woman's line number,,
COG2014MICS,mn,line_number,uf6,woman's line number,,
TCD2010MICS,mn,line_number,uf6,woman's line number,,
TCD2019MICS,mn,line_number,uf4,woman's line number,,
BEN2014MICS,mn,line_number,uf6,woman's line number,,
SLE2017MICS,mn,line_number,uf4,woman's line number,,
SLE2010MICS,mn,line_number,uf6,woman's line number,,
GIN2016MICS,mn,line_number,uf6,woman's line number,,
GNB2018MICS,mn,line_number,ln,woman's line number,,
GNB2014MICS,mn,line_number,ln,woman's line number,,
CAF2006MICS,mn,line_number,uf6,woman's line number,,
CAF2010MICS,mn,line_number,uf6,woman's line number,,
CAF2018MICS,mn,line_number,uf4,woman's line number,,
SSD2010MICS,mn,line_number,ln,woman's line number,,
ZWE2009MICS,mn,cdob,cm11ec,date of child's birth (cmc),,
ZWE2014MICS,mn,cdob,bh4c,date of child's birth (cmc),,
ZWE2019MICS,mn,cdob,bh4c,date of child's birth (cmc),,
SWZ2000MICS,mn,cdob,cdob,date of child's birth (cmc),,
SWZ2010MICS,mn,cdob,ccdob,date of child's birth (cmc),,
SWZ2014MICS,mn,cdob,bh4c,date of child's birth (cmc),,
LSO2018MICS,mn,cdob,bh4c,date of child's birth (cmc),,
MOZ2008MICS,mn,cdob,ccdob,date of child's birth (cmc),,
MWI2006MICS,mn,cdob,bh4c,date of child's birth (cmc),,
MWI2013MICS,mn,cdob,bh4c,date of child's birth (cmc),,
MWI2019MICS,mn,cdob,bh4c,date of child's birth (cmc),,
NGA2016MICS,mn,cdob,bh4c,date of child's birth (cmc),,
BDI2005MICS,mn,cdob,cdob,date of child's birth (cmc),,
BFA2006MICS,mn,cdob,cdob,date of child's birth (cmc),,
CIV2000MICS,mn,cdob,cdob,date of child's birth (cmc),,
CIV2006MICS,mn,cdob,cdob,date of child's birth (cmc),,
CMR2000MICS,mn,cdob,cdob,date of child's birth (cmc),,
CMR2006MICS,mn,cdob,cdob,date of child's birth (cmc),,
CMR2014MICS,mn,cdob,bh4c,date of child's birth (cmc),,
COD2017MICS,mn,cdob,bh4c,date of child's birth (cmc),,
KEN2009MICS,mn,cdob,ccdob,date of child's birth (cmc),,
KEN2011MICS,mn,cdob,bh4c,date of child's birth (cmc),,
NGA2007MICS,mn,cdob,cdob,date of child's birth (cmc),,
NGA2011MICS,mn,cdob,cdob,date of child's birth (cmc),,
TGO2010MICS,mn,cdob,cdob,date of child's birth (cmc),,
TGO2006MICS,mn,cdob,cdob,date of child's birth (cmc),,
TGO2017MICS,mn,cdob,cdob,date of child's birth (cmc),,
GMB2005MICS,mn,cdob,cdob,date of child's birth (cmc),,
GMB2010MICS,mn,cdob,cdob,date of child's birth (cmc),,
GMB2018MICS,mn,cdob,cdob,date of child's birth (cmc),,
MLI2009MICS,mn,cdob,cdob,date of child's birth (cmc),,
MLI2015MICS,mn,cdob,cdob,date of child's birth (cmc),,
COG2014MICS,mn,cdob,cdob,date of child's birth (cmc),,
TCD2010MICS,mn,cdob,cdob,date of child's birth (cmc),,
TCD2019MICS,mn,cdob,cdob,date of child's birth (cmc),,
BEN2014MICS,mn,cdob,cdob,date of child's birth (cmc),,
SLE2017MICS,mn,cdob,cdob,date of child's birth (cmc),,
SLE2010MICS,mn,cdob,cdob,date of child's birth (cmc),,
GIN2016MICS,mn,cdob,cdob,date of child's birth (cmc),,
GNB2018MICS,mn,cdob,bh4c,date of child's birth (cmc),,
GNB2014MICS,mn,cdob,bh4c,date of child's birth (cmc),,
CAF2006MICS,mn,cdob,cdob,date of child's birth (cmc),,
CAF2010MICS,mn,cdob,cdob,date of child's birth (cmc),,
CAF2018MICS,mn,cdob,cdob,date of child's birth (cmc),,
SSD2010MICS,mn,cdob,bh4c,date of child's birth (cmc),,
ZWE2009MICS,mn,cluster,hh1,cluster number,,
ZWE2014MICS,mn,cluster,hh1,cluster number,,
ZWE2019MICS,mn,cluster,hh1,cluster number,,
SWZ2000MICS,mn,cluster,hi1,cluster number,,
SWZ2010MICS,mn,cluster,hh1,cluster number,,
SWZ2014MICS,mn,cluster,hh1,cluster number,,
LSO2018MICS,mn,cluster,hh1,cluster number,,
MOZ2008MICS,mn,cluster,hh1,cluster number,,
MWI2006MICS,mn,cluster,hh1,cluster number,,
MWI2013MICS,mn,cluster,hh1,cluster number,,
MWI2019MICS,mn,cluster,hh1,cluster number,,
NGA2016MICS,mn,cluster,hh1,cluster number,,
BDI2005MICS,mn,cluster,hh1,cluster number,,
BFA2006MICS,mn,cluster,hh1,cluster number,,
CIV2000MICS,mn,cluster,hi1,cluster number,,
CIV2006MICS,mn,cluster,hh1,cluster number,,
CMR2000MICS,mn,cluster,hi1,cluster number,,
CMR2006MICS,mn,cluster,hh1,cluster number,,
CMR2014MICS,mn,cluster,hh1,cluster number,,
COD2017MICS,mn,cluster,hh1,cluster number,,
KEN2009MICS,mn,cluster,hh1,cluster number,,
KEN2011MICS,mn,cluster,hh1,cluster number,,
NGA2007MICS,mn,cluster,hh1,cluster number,,
NGA2011MICS,mn,cluster,hh1,cluster number,,
TGO2010MICS,mn,cluster,hh1,cluster number,,
TGO2006MICS,mn,cluster,hh1,cluster number,,
TGO2017MICS,mn,cluster,hh1,cluster number,,
GMB2005MICS,mn,cluster,hh1,cluster number,,
GMB2010MICS,mn,cluster,hh1,cluster number,,
GMB2018MICS,mn,cluster,hh1,cluster number,,
MLI2009MICS,mn,cluster,hh1,cluster number,,
MLI2015MICS,mn,cluster,hh1,cluster number,,
COG2014MICS,mn,cluster,hh1,cluster number,,
TCD2010MICS,mn,cluster,hh1,cluster number,,
TCD2019MICS,mn,cluster,hh1,cluster number,,
BEN2014MICS,mn,cluster,hh1,cluster number,,
SLE2017MICS,mn,cluster,hh1,cluster number,,
SLE2010MICS,mn,cluster,hh1,cluster number,,
GIN2016MICS,mn,cluster,hh1,cluster number,,
GNB2018MICS,mn,cluster,hh1,cluster number,,
GNB2014MICS,mn,cluster,hh1,cluster number,,
CAF2006MICS,mn,cluster,hh1,cluster number,,
CAF2010MICS,mn,cluster,hh1,cluster number,,
CAF2018MICS,mn,cluster,hh1,cluster number,,
SSD2010MICS,mn,cluster,hh1,cluster number,,
ZWE2009MICS,mn,hh_number,hh2,household number,,
ZWE2014MICS,mn,hh_number,hh2,household number,,
ZWE2019MICS,mn,hh_number,hh2,household number,,
SWZ2000MICS,mn,hh_number,hi2,household number,,
SWZ2010MICS,mn,hh_number,hh2,household number,,
SWZ2014MICS,mn,hh_number,hh2,household number,,
LSO2018MICS,mn,hh_number,hh2,household number,,
MOZ2008MICS,mn,hh_number,hh2,household number,,
MWI2006MICS,mn,hh_number,hh2,household number,,
MWI2013MICS,mn,hh_number,hh2,household number,,
MWI2019MICS,mn,hh_number,hh2,household number,,
